SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolecularWeight,HeavyAtomMolecularWeight,ExactMolecularWeight,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR
CCCCCCCCC=O,9.893722521415974,0.7560763888888888,9.893722521415974,0.7560763888888888,0.3943168373689603,142.242,124.09799999999997,142.135765196,60,0,0.11949019867032569,-0.3034029081494581,0.3034029081494581,0.11949019867032569,1.0,1.6,2.2,2.703789901245323,69.12851783364005,7.6568542494923815,6.935346027959323,6.935346027959323,4.914213562373096,4.351057332045926,4.351057332045926,2.7231087542278476,2.7231087542278476,1.675528666022963,1.675528666022963,1.00800098652065,1.00800098652065,-0.33,175.07674799821407,9.67,8.67,7.669999999999999,63.820310043046184,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.02784531432067,6.4208216229260096,6.4208216229260096,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,51.8694885601727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,51.8694885601727,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,0.0,19.127803768981575,32.10410811463005,0.0,0.0,6.923737199690624,0.0,0.0,0.0,9.893722521415974,0.0,0.0,0.0,0.0,9.39256645250693,2.2137110260770974,0.0,0.8888888888888888,10,0,1,0,0,0,0,0,0,1,0,1,7,0,0,0,0,2.935900000000001,44.057000000000016
CCCCCC(=O)C=C,10.568568594104308,0.16986111111111146,10.568568594104308,0.16986111111111146,0.40786233643677366,126.19899999999998,112.08699999999997,126.104465068,52,0,0.15459885800421178,-0.2948886433585109,0.2948886433585109,0.15459885800421178,1.5555555555555556,2.2222222222222223,2.6666666666666665,3.0655033793880806,94.74075768464921,7.112884175122364,6.021132465586227,6.021132465586227,4.308060412490447,3.4617077420704288,3.4617077420704288,2.1275437691455745,2.1275437691455745,1.2544006264340226,1.2544006264340226,0.6512929288806346,0.6512929288806346,-0.5900000000000001,94.26737928973323,8.41,5.544952766531714,5.278331706747209,56.765764896465306,0.0,0.0,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,26.34431612914114,12.49684172975989,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,32.60702369139466,0.0,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,32.60702369139466,12.654955790432378,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,5.783244946364939,6.4208216229260096,12.841643245852019,12.49684172975989,0.0,0.0,13.502672883289122,0.0,0.0,0.0,10.568568594104308,0.0,0.0,0.16986111111111146,0.0,5.415035903250188,5.513201058201058,0.0,0.625,9,0,1,0,0,0,0,0,0,1,0,1,5,0,0,0,0,2.3218000000000005,39.346
CC1=CC[C@H](CC1=O)C(=C)C,11.199537037037038,0.2817129629629631,11.199537037037038,0.2817129629629631,0.5247132375688095,150.22099999999998,136.10899999999998,150.104465068,60,0,0.15836923542949272,-0.2945568590881993,0.2945568590881993,0.15836923542949272,1.7272727272727273,2.3636363636363638,2.8181818181818183,2.6982942003127257,223.02727634487286,8.430721420318147,7.184269172402757,7.184269172402757,5.109060905280622,3.963326066999694,3.963326066999694,3.293415683440302,3.293415683440302,2.2771000214588746,2.2771000214588746,1.2763993866103893,1.2763993866103893,-0.8500000000000001,271.8125711057006,8.248522167487685,3.0354524341669897,1.7934452549147415,67.80021493954504,0.0,0.0,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,18.228060320501648,31.759306598537915,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,0.0,5.917906046161393,26.689117645233267,0.0,23.801164850570917,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,5.917906046161393,26.689117645233267,23.801164850570917,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,5.783244946364939,12.338727669087403,17.567030683064544,0.0,0.0,19.92349450621513,6.578935683598497,0.0,0.0,0.0,11.199537037037038,0.0,2.0459259259259266,0.6763425925925924,0.0,3.6763425925925928,7.735185185185185,0.0,0.5,11,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,2.4879000000000007,46.30200000000003
CC(=CCC/C(=C/CO)/C)C,8.5533841962711,0.16731623204837498,8.5533841962711,0.16731623204837498,0.6171312932317708,154.253,136.10899999999998,154.135765196,64,0,0.06144351054774095,-0.39229736991721587,0.39229736991721587,0.06144351054774095,1.1818181818181819,1.8181818181818181,2.272727272727273,3.54438743137085,150.25571236699292,8.69023444431199,7.723234477438853,7.723234477438853,5.163902460147014,4.0636280067274635,4.0636280067274635,3.0532005505033757,3.0532005505033757,1.5310097978029482,1.5310097978029482,0.8464137068445395,0.8464137068445395,-0.56,203.69506175903632,10.44,6.1695841223704875,7.335554906673255,69.43875774522651,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2982492738063,33.61285484492389,0.0,6.606881964512918,5.106527394840706,0.0,0.0,0.0,0.0,33.61285484492389,6.606881964512918,23.2982492738063,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,0.0,33.61285484492389,23.2982492738063,0.0,0.0,0.0,20.23,0.0,0.0,0.0,6.606881964512918,0.0,12.841643245852019,11.146209060138535,0.0,6.076020106833881,26.847231705905752,5.106527394840706,0.0,0.0,0.0,8.5533841962711,2.6312948790627364,0.0,0.0,6.2261451247165525,6.422509133282944,0.0,0.6,11,1,1,0,0,0,0,0,0,1,1,1,4,0,0,0,0,2.671400000000001,49.50780000000003
CCC/C=C/C=O,9.592874149659863,0.80125,9.592874149659863,0.80125,0.3862877991333781,98.14499999999998,88.06499999999998,98.07316494,40,0,0.14201803733976104,-0.29857631082421043,0.29857631082421043,0.14201803733976104,1.5714285714285714,2.2857142857142856,2.7142857142857144,2.921195900565516,64.58027134782355,5.535533905932738,4.554512660405836,4.554512660405836,3.414213562373095,2.5177239987125937,2.5177239987125937,1.3529102482081583,1.3529102482081583,0.6699919848812727,0.6699919848812727,0.3184472670871599,0.3184472670871599,-0.5900000000000001,35.509609925153406,6.41,5.41,5.409999999999999,44.035880667672096,0.0,6.286160523129555,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,19.420578929450514,12.49684172975989,0.0,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,19.765380445542643,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,19.765380445542643,12.152040213667762,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,0.0,19.127803768981575,6.076020106833881,0.0,6.076020106833881,6.923737199690624,0.0,0.0,0.0,9.592874149659863,0.0,0.0,0.0,0.0,6.328611111111112,2.078514739229025,0.0,0.5,7,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1.5416,30.111999999999988
COC1=CC=CC=C1O,8.98550925925926,0.1805555555555558,8.98550925925926,0.1805555555555558,0.6127725486570803,124.13899999999997,116.07499999999997,124.052429496,48,0,0.159973721120165,-0.5042548357902157,0.5042548357902157,0.159973721120165,1.3333333333333333,2.0,2.4444444444444446,3.0065240073265844,195.86256853719752,6.69023444431199,5.164862962722324,5.164862962722324,4.342535255101096,2.6633295026354,2.6633295026354,1.6718488391821222,1.6718488391821222,1.0851702186431136,1.0851702186431136,0.6297770429967046,0.6297770429967046,-1.1800000000000002,130.65102508867633,5.947877237851663,2.3955617406597787,1.1340794947334671,53.704124215596465,9.843390348640755,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,12.13273413692322,0.0,7.109797541277533,9.843390348640755,0.0,0.0,0.0,0.0,0.0,7.109797541277533,24.26546827384644,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,12.216324936118239,0.0,0.0,0.0,24.26546827384644,0.0,0.0,0.0,29.46,0.0,0.0,0.0,5.749511833283905,5.749511833283905,0.0,7.109797541277533,24.26546827384644,0.0,0.0,9.843390348640755,4.794953703703704,0.0,0.0,8.98550925925926,0.0,0.69212962962963,6.837870370370371,0.0,0.0,1.5228703703703703,0.14285714285714285,9,1,2,0,0,0,1,0,1,2,1,2,1,0,0,0,1,1.4008,34.6588
CCCCCCCO,8.365586734693878,0.36479591836734704,8.365586734693878,0.36479591836734704,0.5441914935658748,116.204,100.07599999999998,116.120115132,50,0,0.04305240722358137,-0.39637656934229265,0.39637656934229265,0.04305240722358137,1.0,1.625,2.125,2.53006045688352,29.368065554250645,6.242640687119286,5.689854282619244,5.689854282619244,3.914213562373095,3.5233345472033855,3.5233345472033855,2.1378203601230736,2.1378203601230736,1.2616672736016925,1.2616672736016925,0.715356789468263,0.715356789468263,-0.04,61.499612265106904,7.96,6.96,5.959999999999999,51.723137466405205,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60702369139466,6.4208216229260096,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,0.0,39.02784531432067,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,0.0,39.02784531432067,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,6.606881964512918,6.4208216229260096,25.683286491704038,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,0.0,8.365586734693878,0.0,0.0,0.0,6.076218820861678,2.5581944444444447,0.0,1.0,8,1,1,0,0,0,0,0,0,1,1,1,5,0,0,0,0,1.9491,35.84479999999999
CCCCCCC=O,9.768008786848073,0.75,9.768008786848073,0.75,0.3951230978044112,114.18799999999999,100.07599999999998,114.104465068,48,0,0.11949019866492745,-0.30340290814946846,0.30340290814946846,0.11949019866492745,1.25,2.0,2.5,2.616293090417985,50.34851554559677,6.242640687119286,5.521132465586227,5.521132465586227,3.914213562373095,3.3510573320459267,3.3510573320459267,2.0160019730413006,2.0160019730413006,1.175528666022963,1.175528666022963,0.6544475959273766,0.6544475959273766,-0.33,61.499612265106904,7.669999999999999,6.670000000000001,5.670000000000001,51.09042581425296,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.186202068468653,6.4208216229260096,6.4208216229260096,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,39.02784531432067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,39.02784531432067,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,0.0,19.127803768981575,19.26246486877803,0.0,0.0,6.923737199690624,0.0,0.0,0.0,9.768008786848073,0.0,0.0,0.0,0.0,6.564421768707483,2.167569444444444,0.0,0.8571428571428571,8,0,1,0,0,0,0,0,0,1,0,1,5,0,0,0,0,2.1557000000000004,34.822999999999986
COC(=O)C1=CC=CC=C1O,10.852037037037038,-0.5249074074074074,10.852037037037038,0.056157407407407156,0.6143884490200855,152.14899999999997,144.08499999999998,152.047344116,58,0,0.3411321188257538,-0.5070528008609642,0.5070528008609642,0.3411321188257538,1.4545454545454546,2.090909090909091,2.6363636363636362,3.0326621558006566,267.7946100817276,8.267584713501616,6.073111253186188,6.073111253186188,5.253218857624055,3.1174536478673316,3.1174536478673316,2.00873068223107,2.00873068223107,1.309358947710324,1.309358947710324,0.7562084325647941,0.7562084325647941,-1.51,338.8835334198964,7.595374077976819,3.0531381005525,1.490370509139573,64.23058843003683,9.843390348640755,11.3129633249809,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,12.13273413692322,12.13273413692322,0.0,7.109797541277533,14.637927532712576,5.969305287951849,0.0,0.0,0.0,0.0,7.109797541277533,29.828919765543436,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,18.18563022407009,4.736862953800049,0.0,10.357988675768818,24.26546827384644,0.0,0.0,0.0,46.53,5.969305287951849,4.794537184071822,0.0,11.3129633249809,0.0,0.0,19.242531678200752,12.13273413692322,0.0,4.736862953800049,5.106527394840706,4.4181481481481475,0.0,10.852037037037038,9.111203703703703,0.1898148148148151,-0.5810648148148145,6.237268518518519,0.0,0.0,1.2725925925925925,0.125,11,1,3,0,0,0,1,0,1,3,1,3,1,0,0,0,1,1.1787999999999998,39.446300000000015
C[C@H]1CC[C@@H]([C@H](C1)O)C(C)C,9.70976851851852,-0.028935185185185563,9.70976851851852,0.028935185185185563,0.6179494584335713,156.26899999999998,136.10899999999998,156.15141526,66,0,0.05729302557713654,-0.39282090888948124,0.39282090888948124,0.05729302557713654,1.2727272727272727,1.9090909090909092,2.3636363636363638,2.437159260034696,120.0411847243922,8.430721420318147,7.877935015818105,7.877935015818105,5.109060905280623,4.789909525838158,4.789909525838158,4.393443436215438,4.393443436215438,2.9871899080425646,2.9871899080425646,2.151882327652432,2.151882327652432,-0.04,252.1073814437375,9.05124087591241,3.5728285052475055,2.193985626557494,69.8121326560658,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.19203322199788,30.5953613843362,0.0,6.103966387748303,5.106527394840706,0.0,0.0,0.0,17.75371813848418,46.1376428555982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210493782589008,0.0,17.75371813848418,40.0336764678499,0.0,0.0,0.0,0.0,20.23,0.0,5.106527394840706,0.0,6.103966387748303,11.835812092322787,12.338727669087403,12.841643245852019,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,9.70976851851852,0.0,1.94787037037037,0.0,3.515462962962963,6.660231481481482,0.0,1.0,11,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,2.4395000000000007,47.34980000000002
CC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],10.379537037037037,-0.660277777777778,10.379537037037037,0.22759259259259235,0.5150434173626992,182.135,176.087,182.032756672,68,0,0.278670384106092,-0.25830597628015206,0.278670384106092,0.25830597628015206,1.1538461538461537,1.7692307692307692,2.230769230769231,3.267052212361692,374.7553335743196,10.008071689507773,6.759471160424247,6.759471160424247,6.019744507803582,3.4155442105527656,3.4155442105527656,2.485009140152861,2.485009140152861,1.6002344201807663,1.6002344201807663,0.908044495703274,0.908044495703274,-1.9799999999999998,675.8157080696649,9.110744101633394,3.176550566473556,1.7815394056397549,73.10229667889317,0.0,0.0,0.0,0.0,11.374772549367124,0.0,20.228636537531145,0.0,0.0,0.0,0.0,12.990104268152233,11.629818560158606,15.912989166096953,9.846622097635342,11.374772549367124,0.0,0.0,0.0,6.923737199690624,0.0,43.99118923461297,0.0,0.0,0.0,11.374772549367124,0.0,0.0,9.846622097635342,0.0,27.15237373722177,5.563451491696996,18.19910120538483,0.0,0.0,0.0,86.28,9.846622097635342,20.228636537531145,0.0,11.374772549367124,5.563451491696996,6.06636706846161,19.056471336613843,0.0,0.0,0.0,0.0,0.0,0.0,19.352688964474677,20.649540816326528,-0.08138888888888829,0.0,3.5495370370370374,0.0,1.5296220710506425,0.0,0.14285714285714285,13,0,6,0,0,0,1,0,1,4,0,6,2,0,0,0,1,1.8114200000000005,44.487800000000014
CSSC,2.060185185185185,1.7731481481481481,2.060185185185185,1.7731481481481481,0.4528402196875038,94.20400000000001,88.156,93.991092192,26,0,-0.007925326249272396,-0.0978818338880869,0.0978818338880869,0.007925326249272396,1.0,1.25,1.25,1.9747448713915894,6.0,3.414213562373095,2.8164965809277263,4.449489742783178,1.914213562373095,0.9831632475943928,3.9494897427831774,0.3333333333333334,2.9999999999999996,0.1666666666666667,1.4999999999999998,0.0,0.0,0.7,6.854752972273345,4.7,3.7,2.700000000000001,34.7503752793063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.587795952773448,12.511538367022808,0.0,0.0,0.0,21.587795952773448,0.0,0.0,0.0,0.0,12.511538367022808,0.0,0.0,0.0,0.0,0.0,0.0,21.587795952773448,12.511538367022808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.587795952773448,0.0,12.511538367022808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12037037037037,0.0,3.5462962962962963,1.0,4,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1.6274,27.029999999999994
CSSCC1=CC=CO1,5.101388888888889,0.9664351851851852,5.101388888888889,0.9664351851851852,0.6311022752789692,160.263,152.19899999999998,160.001656876,50,0,0.11400672032154474,-0.46845116398275466,0.46845116398275466,0.11400672032154474,1.6666666666666667,2.5555555555555554,3.111111111111111,2.300190124309911,148.10128653440617,6.52709773749546,5.163902460147015,6.7968956220024666,4.431851652578137,2.6123116892075435,5.339491872658227,1.5082188569711814,4.07303636648139,0.8991366674886486,2.597868026726168,0.5117081849976022,1.6119947491033324,-0.020000000000000073,187.47026788919595,7.091358574610246,3.9034862510592334,2.367012650920203,62.601798749447156,4.417150937053347,5.760247418874442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.587795952773448,18.388503320434623,0.0,12.016016602385847,4.417150937053347,21.587795952773448,0.0,0.0,0.0,5.752853606746789,6.255769183511404,24.156144551436718,0.0,0.0,0.0,0.0,0.0,21.587795952773448,6.255769183511404,5.752853606746789,0.0,5.760247418874442,22.813048069615622,0.0,0.0,0.0,13.14,0.0,0.0,0.0,0.0,0.0,11.513101025621232,0.0,27.850958948412504,12.13273413692322,6.255769183511404,4.417150937053347,5.101388888888889,0.0,0.0,0.0,0.0,2.0167592592592594,3.902222222222222,3.767685185185185,0.0,3.5452777777777778,0.3333333333333333,9,0,1,0,0,0,0,1,1,3,0,3,3,0,0,0,1,2.790800000000001,43.51800000000002
CCCCCO,8.19736111111111,0.355,8.19736111111111,0.355,0.513281356352027,88.14999999999999,76.05399999999999,88.088815004,38,0,0.04305223345357219,-0.3963765707960063,0.3963765707960063,0.04305223345357219,1.3333333333333333,2.0,2.1666666666666665,2.3390923149762908,15.900134529890124,4.82842712474619,4.275640720246148,4.275640720246148,2.914213562373095,2.5233345472033855,2.5233345472033855,1.4307135789365262,1.4307135789365262,0.7616672736016925,0.7616672736016925,0.36180339887498936,0.36180339887498936,-0.04,20.986300857070454,5.959999999999999,4.960000000000001,3.9600000000000004,38.99325323761199,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.765380445542643,6.4208216229260096,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,0.0,26.186202068468653,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,0.0,26.186202068468653,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,6.606881964512918,12.841643245852019,6.4208216229260096,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,0.0,8.19736111111111,0.0,0.0,0.0,3.3269444444444445,2.475694444444444,0.0,1.0,6,1,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,1.1689,26.61079999999999
CCC=O,9.17361111111111,0.6388888888888888,9.17361111111111,0.6388888888888888,0.40325990291792796,58.08,52.032000000000004,58.041864812,24,0,0.11921494428801727,-0.30341423261619294,0.30341423261619294,0.11921494428801727,2.0,2.25,2.25,2.2968352619191386,17.24511249783653,3.414213562373095,2.6927053408400363,2.6927053408400363,1.914213562373095,1.3510573320459265,1.3510573320459265,0.5749149571305296,0.5749149571305296,0.16666666666666669,0.16666666666666669,0.0,0.0,-0.33,6.854752972273345,3.67,2.67,1.6699999999999997,25.630657356666532,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,6.4208216229260096,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,13.344558822616634,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,6.4208216229260096,6.286160523129555,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,9.17361111111111,0.0,0.0,0.0,0.0,1.5138888888888888,1.8125,0.0,0.6666666666666666,4,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.5952999999999999,16.355
C1=CN=CC=N1,3.7222222222222223,1.6388888888888888,3.7222222222222223,1.6388888888888888,0.4525571430979931,80.09,76.05799999999999,80.037448128,30,0,0.04510753126065995,-0.2615195591346822,0.2615195591346822,0.04510753126065995,0.6666666666666666,1.0,1.1666666666666667,3.000000000000001,77.47078006212229,4.242640687119286,3.203828267758419,3.203828267758419,3.0,1.6994622256553116,1.6994622256553116,0.894427190999916,0.894427190999916,0.4775985196628816,0.4775985196628816,0.25334087078389095,0.25334087078389095,-0.9200000000000002,34.3994618804395,3.2768503937007876,1.4998028396056793,0.5163568727137455,35.870699081389986,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,0.0,0.0,24.787374286452305,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.787374286452305,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.787374286452305,0.0,0.0,0.0,25.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.787374286452305,0.0,9.967957041894417,0.0,0.0,0.0,7.444444444444445,0.0,0.0,0.0,0.0,6.555555555555555,0.0,0.0,0.0,6,0,2,0,0,0,0,1,1,2,0,2,0,0,0,0,1,0.4765999999999999,22.031999999999996
CC(C)CCOC(=O)C,10.203016817838247,-0.1845833333333331,10.203016817838247,0.1845833333333331,0.5422095914375367,130.18699999999998,116.07499999999997,130.099379688,54,0,0.302123037200498,-0.46586693130001083,0.46586693130001083,0.302123037200498,1.5555555555555556,2.111111111111111,2.4444444444444446,3.006105030052141,86.91694057588533,7.276020881938894,6.3080604124904465,6.3080604124904465,4.125897657686229,3.259872253901791,3.259872253901791,2.5225653210386993,2.5225653210386993,1.000526604399635,1.000526604399635,0.4383565647770272,0.4383565647770272,-0.53,65.1469510314125,8.470000000000002,4.3587538349811625,7.470000000000003,56.20397104375984,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,13.847474399381248,12.338727669087403,6.923737199690624,6.606881964512918,9.53140013787187,5.969305287951849,0.0,0.0,5.917906046161393,27.19203322199788,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,5.917906046161393,27.19203322199788,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,12.52478801067431,6.4208216229260096,6.923737199690624,0.0,0.0,13.847474399381248,4.736862953800049,4.71375,0.0,10.203016817838247,0.0,0.0,0.4305555555555556,0.0,0.9579166666666666,6.194760959939531,0.0,0.8571428571428571,9,0,2,0,0,0,0,0,0,2,0,2,3,0,0,0,0,1.5956000000000001,36.087999999999994
CCC(=O)O,9.368055555555555,-0.74537037037037,9.368055555555555,0.2222222222222221,0.4908446664452931,74.079,68.031,74.036779432,30,0,0.30255843749205596,-0.4812379170193394,0.4812379170193394,0.30255843749205596,2.0,2.2,2.2,2.847378923087672,40.1577218810798,4.284457050376173,3.0625686671503685,3.0625686671503685,2.270055610029662,1.4883911147617317,1.4883911147617317,0.7472919338166267,0.7472919338166267,0.30245145030582543,0.30245145030582543,0.0,0.0,-0.53,9.65148445440323,4.469999999999999,1.7581844380403455,3.469999999999999,30.42489110886254,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,6.923737199690624,0.0,6.4208216229260096,0.0,9.901064578912528,5.969305287951849,0.0,0.0,0.0,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,13.344558822616634,0.0,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,6.4208216229260096,0.0,0.0,0.0,6.923737199690624,0.0,0.0,5.106527394840706,0.0,0.0,9.368055555555555,7.722222222222222,0.0,-0.74537037037037,0.0,0.2222222222222221,1.599537037037037,0.0,0.6666666666666666,5,1,2,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0.481,17.9268
C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=CC(=O)CC[C@]34CO,12.374460663895189,-0.16290249433106574,12.374460663895189,0.10762278754094257,0.8096758652820699,302.41400000000004,276.20599999999996,302.18819469199997,120,0,0.15520066254057166,-0.3954501012511479,0.3954501012511479,0.15520066254057166,1.0909090909090908,1.9090909090909092,2.6818181818181817,1.72687718059961,563.0276043299012,15.535169427003234,13.437072283865119,13.437072283865119,10.509821020102443,8.891908476477852,8.891908476477852,8.283651376331084,8.283651376331084,7.677285207322839,7.677285207322839,6.428879650885484,6.428879650885484,-0.9600000000000002,152478.6714747449,14.620837262355307,4.766635984950281,1.7189317892002711,131.71255939295088,5.106527394840706,5.783244946364939,5.783244946364939,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,12.496841729759891,62.35466798287412,23.67162418464558,6.606881964512918,14.69560176298435,11.566489892729878,0.0,0.0,28.58369907727774,58.29031018309871,6.606881964512918,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,23.279899252083503,9.589074368143644,28.58369907727774,58.29031018309871,11.64912463690315,0.0,0.0,0.0,54.370000000000005,0.0,14.69560176298435,0.0,23.220107849671418,29.95778470777513,44.94575136048208,5.573104530069267,0.0,6.076020106833881,6.923737199690624,0.0,0.0,0.0,24.184507668808266,10.239736945704207,0.9382029872134039,2.224080071071639,0.0,9.05707110313261,2.356401224069875,0.0,0.7894736842105263,22,1,3,4,0,4,0,0,0,3,1,3,1,3,0,3,4,3.0598000000000023,83.12880000000004
